Fuel Type Code,Station Name,Street Address,City,State,Latitude,Longitude,Open Date
ELEC,Meijer - Tesla Supercharger,1301 Meijer Drive,Rolling Meadows,IL,42.0498,-87.995,2018-04-01
ELEC,Village Crossing - Tesla Supercharger,5507 Touhy Avenue,Skokie,IL,42.0089,-87.7634,2018-04-01
ELEC,Legacy Pointe - Tesla Supercharger,3801 S. MacArthur Blvd.,Springfield,IL,39.7489,-89.6712,2015-01-01
Ethanol Fuel,Gas N Wash - Plainfield,25653 W Lockport St,Plainfield,IL,41.60732276437459,-88.24130202661132,2018-08-15
Ethanol Fuel,Casey's General Store,580 E Veterans Pkwy,Yorkville,IL,41.656739,-88.433203,2018-08-15
ELEC,Knox College,161 E Berrien St,Galesburg,IL,40.942879,-90.368712,2018-08-01
ELEC,Makanda Inn & Cottages,855 Old Lower Cobden Rd,Makanda,IL,37.609819,-89.210034,2017-09-01
ELEC,ELGIN COMM COLL STATION 01,1801 Fleetwood Dr,Elgin,IL,42.020479,-88.321994,2018-09-19
ELEC,209 ELMHURST HAHN ST PARKING,123 Hahn St,Elmhurst,IL,41.904521,-87.940415,2018-09-22
ELEC,OZINGA MOKENA 1,19001 Old Lagrange Rd,Mokena,IL,41.545497,-87.849527,2018-09-25
ELEC,Lewis & Clark Community College - Weber Workforce Parking Lot,5800 Godfrey Rd,Godfrey,IL,38.953293,-90.200095,2018-06-01
Ethanol Fuel,Woodman's Food Markets,1550 Deerfield Pkwy,Buffalo Grove,IL,42.167992,-87.922672,2018-10-15
Ethanol Fuel,Casey's General Store,1775 S West Ave,Freeport,IL,42.275947,-89.630156,2018-10-15
Ethanol Fuel,Casey's General Store,9601 Forest Gills Rd,Machesney Park,IL,42.3662981126053,-89.01367437168881,2018-10-15
Ethanol Fuel,Casey's General Store,111 E Cox St,Forsyth,IL,39.929369,-88.955035,2018-10-15
Ethanol Fuel,Casey's General Store,1501 N Michigan Ave,Marshall,IL,39.403701,-87.69304,2018-10-15
Ethanol Fuel,Casey's General Store,1930 US-40,Mulberry Grove,IL,38.918252,-89.268969,2018-10-15
Ethanol Fuel,Casey's General Store,400 E DeYoung St,Marion,IL,37.74093,-88.922183,2018-10-15
Ethanol Fuel,Casey's General Store,103 6th Ave E,Andalusia,IL,41.439327,-90.718917,2018-10-15
ELEC,UNITED ORD LOT UNITED 7,5600 Bessie Coleman Dr,Chicago,IL,41.981125,-87.88858,2018-11-14
ELEC,AVANT1 NW AVANT EV,450 Warrenville Rd,Lisle,IL,41.809503,-88.061736,2018-11-30
ELEC,MCGRATHSTHONDA SHOP 02,1411 E Main St,St. Charles,IL,41.916422,-88.298958,2018-12-01
ELEC,LM CONSULTANTS EVSE 02,31 S Slusser St,Grayslake,IL,42.343546,-88.041468,2018-12-14
ELEC,WHEELING METRA WEST LOT2,101 Wheeling Rd,Wheeling,IL,42.136423,-87.930241,2018-12-19
ELEC,EXELON. BRAIDWOOD 7,35100 S Rt 53,Braceville,IL,41.239929,-88.231163,2019-01-03
ELEC,"Hilton Garden Inn, Addison - Tesla Destination",551 N Swift Rd,Addison,IL,41.937366,-88.041766,2017-09-01
ELEC,Best Western Premier Alton - St. Louis - Tesla Destination,3559 College Ave,Alton,IL,38.903832,-90.132815,2018-04-01
ELEC,Prisco Community Center - Tesla Destination,150 W Illinois Ave,Aurora,IL,41.770496,-88.312725,2018-04-01
ELEC,Two Brothers Roundhouse - Tesla Destination,205 N Broadway,Aurora,IL,41.76047,-88.308885,2018-11-01
ELEC,Vaughan Athletic Center - Tesla Destination,2121 W Indian Trl,Aurora,IL,41.78232,-88.367076,2018-11-01
ELEC,Eola Community Center - Tesla Destination,555 S Eola Rd,Aurora,IL,41.745198,-88.247656,2018-11-01
ELEC,Ohare Auto Body LTD - Tesla Destination,1316 W Irving Park Rd,Bensenville,IL,41.960722,-87.961705,2016-02-01
ELEC,DoubleTree by Hilton Hotel Bloomington - Tesla Destination,10 Brickyard Dr,Bloomington,IL,40.461054,-88.967212,2017-07-10
ELEC,Canton Harvester Inn - Tesla Destination,150 N Main St,Canton,IL,40.557785,-90.035299,2015-08-01
ELEC,Amy Home Services - Tesla Destination,39  N Western Ave,Carpentersville,IL,42.11037,-88.296546,2015-09-01
ELEC,I Hotel and Conference Center - Tesla Destination,1900 S 1st St,Champaign,IL,40.093533,-88.237677,2014-12-12
ELEC,Home2 Suites By Hilton Champaign Urbana - Tesla Destination,2013 S Neil St,Champaign,IL,40.092448,-88.247278,2016-03-01
ELEC,Hyatt Place Champaign/Urbana - Tesla Destination,217 N Neil St,Champaign,IL,40.11799,-88.243955,2015-10-01
ELEC,Campus Center Public Parking Deck - Tesla Destination,509  E Healey St,Champaign,IL,40.111164,-88.230758,2017-09-01
ELEC,Grant Park North - Tesla Destination,25 N Michigan Ave,Chicago,IL,41.882818,-87.622948,2016-01-01
ELEC,Grant Park South - Tesla Destination,325 S Michigan Ave,Chicago,IL,41.877597,-87.623982,2016-04-01
ELEC,Loews Chicago Hotel - Tesla Destination,455 N Park Dr,Chicago,IL,41.890168,-87.61957,2016-03-01
ELEC,"The Guesthouse Hotel, a Select Registry Property - Tesla Destination",4872 N Clark St,Chicago,IL,41.970922,-87.667945,2015-10-01
ELEC,Millennium Lakeside Garage - Tesla Destination,5 S Columbus Dr,Chicago,IL,41.882106,-87.620406,2016-02-01
ELEC,Millennium Parking Garage - Tesla Destination,5 S Columbus Dr,Chicago,IL,41.882106,-87.620406,2016-02-01
ELEC,Atlantic Aviation MDW - Tesla Destination,6150 S Laramie Ave,Chicago,IL,41.779961,-87.752254,2018-11-01
ELEC,AC Hotel Chicago Downtown - Tesla Destination,630 N Rush St,Chicago,IL,41.89334,-87.625621,2015-10-01
ELEC,640 N LaSalle Parking Garage - Tesla Destination,640 N LaSalle St,Chicago,IL,41.893593,-87.633408,2018-04-01
ELEC,Park Hyatt Chicago - Tesla Destination,800 N Michigan Ave,Chicago,IL,41.896829,-87.624502,2015-08-01
ELEC,Wyndham Chicago O'Hare - Tesla Destination,1450 Touhy Ave,Des Plaines,IL,42.010461,-87.886997,2018-11-01
ELEC,Comfort Inn O'Hare - Convention Center - Tesla Destination,2175 Touhy Ave,Des Plaines,IL,42.007723,-87.949952,2017-09-01
ELEC,Best Western O'Hare North/Elk Grove Hotel - Tesla Destination,100 Busse Rd,Elk Grove Village,IL,42.023957,-87.960192,2018-04-01
ELEC,Holiday Inn Chicago-Elk Grove - Tesla Destination,1000 Busse Rd,Elk Grove Village,IL,42.011337,-87.95999,2018-11-01
ELEC,Super 8 O'Hare Elk Grove - Tesla Destination,2951 Touhy Ave,Elk Grove Village,IL,42.007905,-87.935927,2018-11-01
ELEC,Clarion Inn Elmhurst - Oakbrook - Tesla Destination,933 S Riverside Dr,Elmhurst,IL,41.870091,-87.956966,2017-09-01
ELEC,"Stone Terrace, a Select Registry Property - Tesla Destination",1622 Forest Pl,Evanston,IL,42.045699,-87.674312,2017-09-01
ELEC,Hilton Orrington/Evanston - Tesla Destination,1710 Orrington Ave,Evanston,IL,42.04876,-87.680655,2018-04-01
ELEC,R Place - Tesla Destination,1527 Harlem Ave,Forest Park,IL,41.858383,-87.804311,2018-04-01
ELEC,Culver's of Galena - Tesla Destination,11371 Oldenburg Ln,Galena,IL,42.43626,-90.4504,2016-06-01
ELEC,Galena Brewing Co - Tesla Destination,226 N Commerce St,Galena,IL,42.416779,-90.426016,2015-09-01
ELEC,Chestnut Mountain Resort - Tesla Destination,2577 South Blanding,Galena,IL,42.318736,-90.393536,2015-10-01
ELEC,Jail Hill Inn - Tesla Destination,319 Meeker St,Galena,IL,42.41892,-90.425857,2016-01-01
ELEC,Eagle Ridge Resort & Spa - Tesla Destination,444 Eagle Ridge Dr,Galena,IL,42.405437,-90.338082,2018-11-01
ELEC,Goldmoor Inn & Resort - Tesla Destination,9001 N Sand Hill Rd,Galena,IL,42.333844,-90.396761,2015-08-01
ELEC,The Herrington Inn and Spa - Tesla Destination,15 S River Ln,Geneva,IL,41.886464,-88.303574,2015-08-01
ELEC,Delta Hotels by Marriott Chicago North Shore Suites - Tesla Destination,1400 Milwaukee Ave,Glenview,IL,42.080709,-87.864343,2018-11-01
ELEC,Shawnee Forest Cabins - Tesla Destination,745 Garden of Gods,Herod,IL,37.581201,-88.365961,2017-09-01
ELEC,La Banque Hotel - Tesla Destination,2034 Ridge Rd,Homewood,IL,41.561297,-87.667064,2016-04-01
ELEC,Eaglewood Resort & Spa - Tesla Destination,1401 Nordic Rd,Itasca,IL,41.960502,-88.036797,2018-04-01
ELEC,Pig Minds Brewing Co. - Tesla Destination,4080 Steele Dr,Machesney Park,IL,42.369494,-89.020041,2018-11-01
ELEC,Makanda Inn & Cottages - Tesla Destination,855 Old Lower Cobden Rd,Makanda,IL,37.610173,-89.21006,2017-09-01
ELEC,Comfort Suites Mount Vernon - Tesla Destination,404 S 44th St,Mt. Vernon,IL,38.311129,-88.947069,2017-09-01
ELEC,Hotel Indigo Naperville Riverwalk - Tesla Destination,120 Water St,Naperville,IL,41.770625,-88.150521,2018-04-01
ELEC,Wildwood Tavern - Tesla Destination,6480 W Touhy,Niles,IL,42.012218,-87.787665,2017-03-01
ELEC,Advantage Gallery - Tesla Destination,7850 N. Milwaukee Ave,Niles,IL,42.023939,-87.813096,2016-03-01
ELEC,My Place Hotel - North Aurora - Tesla Destination,1000 Kilbery Ln,North Aurora,IL,41.816587,-88.347991,2018-11-01
ELEC,Hardware Gastro Pub - Tesla Destination,2000 W Orchard Rd,North Aurora,IL,41.817455,-88.350806,2016-09-01
ELEC,Oak Brook Public Library - Tesla Destination,600 Oak Brook Rd,Oak Brook,IL,41.832987,-87.937877,2018-11-01
ELEC,Village of Oak Brook - Soccer Club Lot - Tesla Destination,700 Oak Brook Rd,Oak Brook,IL,41.832968,-87.938653,2018-11-01
ELEC,Quality Inn Georgio's Banquets - Tesla Destination,8800 W 159th St,Orland Park,IL,41.602623,-87.832469,2016-05-01
ELEC,One Technology Plaza Paking Deck - Tesla Destination,222 SW Adams St,Peoria,IL,40.690357,-89.590994,2016-05-01
ELEC,Machine Shed Restaurant Rockford - Tesla Destination,7475 E State St,Rockford,IL,42.27004,-88.97053,2018-11-01
ELEC,Thunder Bay Grille Rockford - Tesla Destination,7652 Potawatomi Trl,Rockford,IL,42.271572,-88.968063,2018-11-01
ELEC,Loews Chicago O'Hare - Tesla Destination,5300 N River Rd,Rosemont,IL,41.97427,-87.863541,2015-09-01
ELEC,Hyatt Regency O'Hare - Tesla Destination,9300 Bryn Mawr Ave,Rosemont,IL,41.980877,-87.857947,2016-02-01
ELEC,Holiday Inn Express and Suites Salem - Tesla Destination,102 Holiday Ln,Salem,IL,38.623,-88.970418,2017-09-01
ELEC,Fairfield Inn & Suites by Marriott Chicago - Tesla Destination,700 National Pkwy,Schaumburg,IL,42.041576,-88.051074,2018-11-01
ELEC,Homewood Suites Chicago-Schaumburg - Tesla Destination,815 American Ln,Schaumburg,IL,42.047387,-88.058894,2018-04-01
ELEC,Four Points by Sheraton Chicago O'Hare Airport - Tesla Destination,10249 W Irving Park Rd,Schiller Park,IL,41.956862,-87.882949,2018-11-01
ELEC,Mantra by Indian Garden - Tesla Destination,9438 W Irving Park Rd,Schiller Park,IL,41.954628,-87.862528,2018-11-01
ELEC,Wingate by Wyndham Tinley Park - Tesla Destination,18421 N Creek Dr,Tinley Park,IL,41.55705,-87.795907,2017-09-01
ELEC,Waukegan National Airport - Tesla Destination,2601 W Plane Rest Dr,Waukegan,IL,42.416548,-87.8673,2018-11-01
ELEC,Waukegan Harbor & Marina - Tesla Destination,27 E Madison Ave,Waukegan,IL,42.3605363,-87.8251019,2017-09-01
ELEC,St. Andrews Golf Club - Tesla Destination,2241 IL-59,West Chicago,IL,41.921915,-88.208524,2018-04-01
ELEC,Public Parking Lot,246 SE Vine St,Atlanta,IL,40.260478,-89.230861,2018-12-01
ELEC,Fashion Outlets of Chicago - Tesla Supercharger,5220 Fashion Outlets Way,Rosemont,IL,41.9753,-87.866,2018-12-01
ELEC,WSB DARIEN,8001 Cass Avenue,Darien,IL,41.741968,-87.973128,2019-01-08
Ethanol Fuel,Murphy Express,495 S Weber Rd,Romeoville,IL,41.683823,-88.126036,2019-01-15
ELEC,PRAIRIE STATE PRAIRIE STATE,299 S Coolidge St,Chicago Heights,IL,41.525678,-87.639803,2019-01-09
ELEC,RUSH OAKBROOK RUSH OAKBROOK 2,2011 York Rd,Oak Brook,IL,41.849572,-87.927321,2019-01-09
ELEC,CRESCENT LOT GLEN ELLYN,505 Crescent Blvd,Glen Ellyn,IL,41.876135,-88.067779,2019-01-15
ELEC,DOWNTOWN MAINST STATION 1,106 S Main St,Algonquin,IL,42.166562,-88.292924,2019-01-16
ELEC,DOWNTOWN MAINST STATION 2,302 S Main St,Algonquin,IL,42.165614,-88.294214,2019-01-16
ELEC,Taylor Street Library and Apartments,1342 W Taylor St,Chicago,IL,41.8698,-87.6605,2019-01-18
ELEC,Northwestern Memorial HealthCare,425 E Erie St,Chicago,IL,41.894144,-87.617133,2018-09-20
ELEC,Bernice E. Lavin Early Childhood Education Center,441 E Ontario St,Chicago,IL,41.893379,-87.616848,2018-12-26
ELEC,Fashion Outlets of Chicago,5220 Fashion Outlets Way,Rosemont,IL,41.975314,-87.865801,2017-04-17
Ethanol Fuel,Faststop Express - Galva,1000 SE 2nd St,Galva,IL,41.16437,-90.027641,2019-01-15
ELEC,B&B Auto Inc,913 Front St,McHenry,IL,42.341617,-88.274825,2019-02-01
ELEC,Harlem Irving Plaza,4104 N Harlem Ave,Norridge,IL,41.955543,-87.807477,2017-02-01
ELEC,JIDD MOTORS SALES,1313 Rand Rd,Des Plaines,IL,42.050349,-87.892333,2019-02-16
ELEC,Whole Foods Market,225 W Touhy Ave,Park Ridge,IL,42.010576,-87.824817,2018-06-01
ELEC,DOCTOR'S GARAGE SOUTH CAMPUS,15300 West Ave,Orland Park,IL,41.610904,-87.864051,2019-03-08
ELEC,BBHSTATION1 SHOP02,2 Auto Row Dr,Bloomington,IL,40.504266,-88.9507,2019-03-14
ELEC,BBHSTATION1 SHOP01,1602 General Electric Rd,Bloomington,IL,40.503313,-88.951893,2019-03-14
ELEC,LAKE ZURICH VILLAGE HALL,70 E Main St,Lake Zurich,IL,42.197709,-88.09147,2019-04-10
ELEC,One Bennett Park,456 E Illinois St,Chicago,IL,41.891466,-87.616338,2019-04-11
Biodiesel,Speedway #7459,2850 Skokie Hwy,North Chicago,IL,42.307515,-87.877233,2019-04-15
ELEC,AAMCO EV 2020 OGDEN,2020 Ogden Ave,Lisle,IL,41.799419,-88.09316,2019-04-16
Ethanol Fuel,Thorntons #123,1330 W Lake St,Roselle,IL,41.970188,-88.114432,2019-04-15
ELEC,"Sams Club 8297 (Rockford, IL)",7151 Walton St,Rockford,IL,42.26657,-88.978293,2019-04-26
ELEC,"Target T1167 - Glenview, IL",2241 Willow Rd,Glenview,IL,42.103256,-87.814528,2019-04-26
ELEC,"Target T0866 (Woodridge, IL)",2333 63rd St,Woodridge,IL,41.771506,-88.038097,2019-04-26
ELEC,"Walmart 1256 - Joliet, IL",2424 W Jefferson St,Joliet,IL,41.520613,-88.141106,2019-04-26
ELEC,Casey's Geneseo,100 E Bestor Dr,Geneseo,IL,41.432661,-90.157087,2019-04-26
ELEC,"Walmart 3459 - Bloomington, IL",2225 W Market St,Bloomington,IL,40.48811,-89.041251,2019-04-26
ELEC,Walmart 3602 Springfield,1100 Lejune Dr,Springfield,IL,39.745748,-89.640856,2018-09-24
ELEC,Walmart 361 Collinsville,1040 Collinsville Crossing Blvd,Collinsville,IL,38.675746,-90.017584,2019-04-26
ELEC,CARLE FOUNDATIO CATF ADMIN,3310 Fields S Dr,Champaign,IL,40.072484,-88.308255,2019-04-27
ELEC,Naval Facilities Engineering Command - Naval Training Center - Building 11,2601 E Paul Jones St,Great Lakes,IL,42.313411,-87.831183,2019-02-01
ELEC,Naval Facilities Engineering Command - Naval Station Great Lakes - Building 1506,2601 E Paul Jones St,Great Lakes,IL,42.315152,-87.849921,2019-02-01
ELEC,Naval Facilities Engineering Command - Naval Station Great Lakes - Building 1H,2601 E Paul Jones St,Great Lakes,IL,42.308057,-87.837036,2019-02-01
ELEC,Naval Facilities Engineering Command - Naval Station Great Lakes - Building 3,2601E Paul Jones St,Great Lakes,IL,42.313597,-87.83765,2019-02-01
ELEC,Naval Facilities Engineering Command - Naval Station Great Lakes - Building 68,2601 E Paul Jones St,Great Lakes,IL,42.310693,-87.835616,2019-02-01
ELEC,NEWCITY - Tesla Supercharger,1457 North Halstead Ave,Chicago,IL,41.9081,-87.6468,2019-03-01
ELEC,Uptown Station Parking Deck - Tesla Supercharger,11 Uptown Cir,Normal,IL,40.5086,-88.9847,2019-03-01
ELEC,Fast Park & Relax Chicago MDW - Tesla Destination,5230 S Cicero,Chicago,IL,41.797208,-87.746391,2019-03-01
ELEC,Johnny's Italian Steakhouse - Tesla Destination,101 Holiday St,East Peoria,IL,40.673081,-89.587599,2019-03-01
ELEC,OAK PARK 1 LAKE FOREST 1,158 Forest Ave,Oak Park,IL,41.889317,-87.799924,2019-05-09
ELEC,HARPER COLLEGE LOT 14 UNIT,1200 Algonquin Rd,Palatine,IL,42.082653,-88.073981,2019-05-18
Compressed Natural Gas,Trillium,1720 W Jefferson Ave,Naperville,IL,41.768307,-88.191536,2020-12-01
ELEC,"Target T0843 - Hodgkins, IL",9250 Joliet Rd,Hodgkins,IL,41.781508,-87.861046,2019-05-28
ELEC,Sloan Valve Co,10500 Seymour Ave,Franklin Park,IL,41.952171,-87.8889,2015-01-01
ELEC,JLR SCHAUMBURG CPF25-SHOP 2,920 W Golf Rd,Schaumburg,IL,42.049316,-88.103707,2019-06-01
Ethanol Fuel,Thorntons #5,2351 S Cicero Ave,Cicero,IL,41.847608,-87.743539,2019-05-15
ELEC,SP PLUS CORP MCCORMICK 2,2301 S Prairie Ave,Chicago,IL,41.851167,-87.620557,2019-06-05
ELEC,HF HF-1,3740 N Halsted St,Chicago,IL,41.95056,-87.649867,2019-06-08
ELEC,Lincolnwood Town Center,3333 W Touhy Ave.,Lincolnwood,IL,42.009755,-87.711808,2019-07-14
ELEC,WHEELING METRA WEST LOT3,400 Town St,Wheeling,IL,42.136492,-87.927314,2019-08-15
ELEC,ADVOCATE GOOD SHEPHERD 2,450 W State Rte 22,Tower Lakes,IL,42.196775,-88.173699,2019-08-15
ELEC,OAK PARK 1 VH5,529 Lyman Ave,Oak Park,IL,41.878754,-87.778885,2019-08-15
ELEC,ARBORS CONDOS ARBORS,6 Oak Creek Dr,Buffalo Grove,IL,42.140125,-87.96329,2019-08-15
ELEC,ADVOCATE GOODSAMARITAN 2,3815 Highland Ave,Downers Grove,IL,41.817062,-88.008468,2019-08-15
ELEC,THE COOPER STATION 2,720 S Wells St,Chicago,IL,41.87256,-87.633908,2019-08-15
ELEC,MetLife - Aurora,177 S Commons Dr,Aurora,IL,41.750979,-88.220479,2013-07-01
ELEC,MetLife - Freeport,500 Metlife Way,Freeport,IL,42.295844,-89.626239,2013-07-01
ELEC,WINDY CITY H-D CITY LIMITS DC,2015 N Rand Rd,Palatine,IL,42.146645,-88.02885,2019-08-29
ELEC,WOODMAN'S STORE 43 EAST,27555 IL RTE 120,Lakemoor,IL,42.3301,-88.177505,2019-08-30
ELEC,WINDY CITY H-D WINDY CITY DC,5490 Park Pl,Rosemont,IL,41.9779,-87.86849,2019-08-30
ELEC,WINDY CITY H-D ILLINOIS DCFAST,9950 Joliet Rd,Countryside,IL,41.78081,-87.86613,2019-08-30
Ethanol Fuel,Casey's General Store,425 Beloit Rd,Belvidere,IL,42.274948,-88.860665,2019-08-28
Ethanol Fuel,Casey's General Store,1161 W State Highway 54,Clinton,IL,40.147899,-88.973578,2019-08-28
Ethanol Fuel,Casey's General Store,2131 E Lincoln Hwy,DeKalb,IL,41.923353,-88.723836,2019-08-28
Ethanol Fuel,Casey's General Store,506 5th St,Lacon,IL,41.024279,-89.408204,2019-08-28
Ethanol Fuel,Casey's General Store,4001 Interstate Blvd,Loves Park,IL,42.319192,-88.957655,2019-08-28
Ethanol Fuel,Casey's General Store,1137 N Main St,Monmouth,IL,40.924704,-90.64776,2019-08-28
Ethanol Fuel,Casey's General Store,1002 Sarpy St,Morrisonville,IL,39.459408,-89.405609,2019-08-28
Ethanol Fuel,Casey's General Store,1100 Shooting Park Rd,Peru,IL,41.338291,-89.120629,2019-08-28
Ethanol Fuel,Casey's General Store,524 N Main St,Stonington,IL,39.640308,-89.189241,2019-08-28
ELEC,Conrad's Harley-Davidson,19356 NE Frontage Rd,Shorewood,IL,41.521922,-88.186571,2019-09-01
ELEC,ESPLANADE I ESPLANADE IV,1901 Butterfield Rd,Downers Grove,IL,41.830185,-88.031294,2019-09-13
ELEC,CHI-TOWN EV DCFAST HOG,17801 South La Grange Road,Tinley Park,IL,41.566387,-87.8507,2019-09-25
ELEC,5252 S CORNELL 5252 APARTMENTS,1600 E 53rd St,Chicago,IL,41.799683,-87.586296,2019-10-04
ELEC,"Target T2781 - Chicago, IL",1101 W Jackson Blvd.,Chicago,IL,41.876802,-87.655404,2019-10-04
ELEC,CVHL 1FL CITY VIEW APTS,2720 S Highland Ave,Lombard,IL,41.83851,-88.015536,2019-10-05
ELEC,300PARK 300 PARK #2,300 Park Blvd,Itasca,IL,41.99021,-88.021897,2019-10-05
ELEC,SOLDIER FIELD STATION 02,1410 Museum Campus Dr,Chicago,IL,41.863703,-87.616745,2019-10-18
ELEC,WINDY CITY H-D FOX RIVER DC,135 Randall Rd,St. Charles,IL,41.910365,-88.342603,2019-10-18
ELEC,B3 LEVEL PARK B3 PARKING,284 E North Water St,Chicago,IL,41.889535,-87.620768,2019-10-24
ELEC,RICKY ROCKETS RR EV 02,2580 W Golf Rd,Hoffman Estates,IL,42.047355,-88.143513,2019-10-24
ELEC,GVC PARKING G 01,250 S. Grove Ave.,Elgin,IL,42.032051,-88.278123,2019-10-26
ELEC,HY VEE PEORIA 2 EAST,7610 N Orange Prairie Rd,Peoria,IL,40.78013,-89.677891,2019-10-29
ELEC,HY VEE BLMGTON NORTH,1407 N Veterans Pkwy,Bloomington,IL,40.497761,-88.950623,2019-10-29
ELEC,LOT A LOT A,Unnamed Road,Edwardsville,IL,38.794579,-89.997475,2019-10-30
ELEC,MEIJER STORES 228 RLLG MEAD 2,1301 Meijer Dr,Rolling Meadows,IL,42.04827,-87.994591,2019-11-05
ELEC,McHenry County College - Shah Center,4100 Shamrock LN,McHenry,IL,42.3152904,-88.2776317,2015-09-26
ELEC,Nunda Township Road District,3518 Bay Road,Crystal Lake,IL,42.27783,-88.299684,2019-07-03
ELEC,McHenry County College - Main Campus,8900 US Hwy 14,Crystal Lake,IL,42.258117,-88.368125,2015-08-15
ELEC,Algonquin Township Road District,3702 U.S. Highway 14,Crystal Lake,IL,42.223611509022,-88.268998861313,2017-03-14
ELEC,1350 Touhy Plaza,"1350 E. Touhy Avenue
#155W",Des Plaines,IL,42.0104297,-87.890169,2017-05-10
ELEC,LPC,2330 North Clifton Avenue,Chicago,IL,41.9245874,-87.657365,2017-02-15
ELEC,EnV Chicago,161 W Kinzie St,Chicago,IL,41.8889472,-87.6336346,2018-05-30
ELEC,Lake Shore Drive Garage,509 North Peshtigo Court,Chicago,IL,41.8915069,-87.6150303,2015-03-14
ELEC,One Eleven,111 W Wacker Dr,Chicago,IL,41.8865153,-87.6314343,2018-05-30
ELEC,530207 : Aon Center Parking Garage,200 E. Randolph Street,Chicago,IL,41.8852827,-87.6215123,2019-03-16
ELEC,430204 : X Chicago Apartments,710 West 14th Street,Chicago,IL,41.863604,-87.6453386,2019-03-15
ELEC,Argonne National Labs,"Building 46, 9700 S Cass Avenue",Lemont,IL,41.7106632,-87.9609911,2019-07-04
ELEC,CMT,2750 West Washington Street,Springfield,IL,39.8007924,-89.7036427,2019-08-10
ELEC,WINDY CITY-FOX WILD FIRE DC,120 W N Ave,Villa Park,IL,41.906142,-87.980793,2019-11-14
ELEC,Meijer - Tesla Supercharger,9200 South Western Avenue,Evergreen Park,IL,41.7253,-87.6835,2019-09-30
ELEC,WINDY CITY-FOX CHICAGO DC-HOG,1027 W. Addison Street,Chicago,IL,41.946796,-87.65494,2019-11-22
ELEC,Illinois Institute of Technology,3201 S State St,Chicago,IL,41.83545303,-87.62598419,2012-03-16
ELEC,MONTGOMERY VH MONTGOMERY HALL,200 N River Street,Montgomery,IL,41.72909,-88.34178,2019-12-04
ELEC,"Target T2613 - Chicago, IL",1200 N Larrabee St,Chicago,IL,41.904207,-87.643521,2019-12-06
ELEC,WINNETKA 820 ELM STREET,820 Elm St,Winnetka,IL,42.10574,-87.73594,2019-12-18
ELEC,Hampton Inn Decatur Mt. Zion - Tesla Destination,4855 E Evergreen Ct,Decatur,IL,39.816097,-88.87974,2019-09-30
ELEC,Greenway Parking Garage - Tesla Destination,60 W Kinzie,Chicago,IL,41.889421,-87.630028,2019-09-30
ELEC,Embassy Suites by Hilton Chicago Naperville - Tesla Destination,1823 Abriter Ct,Naperville,IL,41.803319,-88.129506,2019-09-30
ELEC,Holiday Inn & Suites East Peoria - Tesla Destination,101  Holiday St,East Peoria,IL,40.673081,-89.587599,2019-09-30
ELEC,Village of Oak Brook - Bath and Tennis Club - Tesla Destination,800 Oak Brook Rd,Oak Brook,IL,41.832949,-87.939446,2019-09-30
ELEC,Village of Oak Brook - Village Hall - Tesla Destination,1200 Oak Brook Rd,Oak Brook,IL,41.830903,-87.989238,2019-09-30
ELEC,MOTORWERKS1475 STATION 8,1475 Barrington Rd,Barrington,IL,42.129088,-88.135725,2019-12-28
ELEC,Ridge Plaza,800 W Dundee Rd,Arlington Heights,IL,42.140418,-87.991713,2017-06-23
ELEC,Fox Valley Mall - NW Entrance,195 Fox Valley Center,Aurora,IL,41.759295,-88.214535,2017-05-24
ELEC,The Promenade at Bolingbrook - E Entrance,631 E Boughton Rd,Bolingbrook,IL,41.718312,-88.040357,2017-05-01
ELEC,Burr Ridge Village Center,701 Village Center Dr,Burr Ridge,IL,41.751883,-87.913065,2019-10-25
ELEC,The Maxwell,1100 S Canal St,Chicago,IL,41.86905,-87.640655,2015-11-06
ELEC,Walgreens #4978,111 S Halsted St,Chicago,IL,41.880228,-87.646988,2019-10-24
ELEC,Loyola University,1110 W Sheridan Rd,Chicago,IL,41.998817,-87.658998,2017-06-02
ELEC,Jewel Osco Roosevelt and Wabash,1224 S Wabash Ave,Chicago,IL,41.867041,-87.62621,2019-05-31
ELEC,New City Development,1457 N Halsted,Chicago,IL,41.908369,-87.647411,2017-03-10
ELEC,Blackhawk on Halsted,1460 N Halsted,Chicago,IL,41.9078745,-87.6493549,2015-12-28
ELEC,Lake & Franklin Self Park,180 N Franklin St,Chicago,IL,41.885232,-87.635512,2015-10-26
ELEC,Government Center Self Park,181 N Clark St,Chicago,IL,41.885377,-87.630832,2015-11-25
ELEC,United Center - Parking Lot H,1901 W Madison St,Chicago,IL,41.880685,-87.672992,2017-10-15
ELEC,Tower Self Park,211 W Adams St,Chicago,IL,41.879302,-87.634494,2015-10-30
ELEC,Walgreens #4752,316 W Cermak Rd,Chicago,IL,41.853059,-87.635359,2019-10-17
ELEC,Jewel Osco 3531 North Broadway,3531 N Broadway,Chicago,IL,41.946799,-87.646794,2019-08-30
ELEC,Addison & Clark,3554 N Sheffield Ave,Chicago,IL,41.946794,-87.654398,2018-09-14
ELEC,Jewel Osco 4250 N Lincoln,4250 N Lincoln,Chicago,IL,41.958746,-87.682608,2019-08-30
ELEC,AMC Ford City,4700 W 77th St,Chicago,IL,41.753994,-87.733795,2018-12-16
ELEC,Walgreens #4461,501 W Roosevelt Rd,Chicago,IL,41.866956,-87.639553,2019-10-24
